The data is acquired by "MPS-060602". Channal number: 2 Sample rate:5000 Starting time:2017/6/21 12:15:44 Sample number:50000  CH1	CH2	 0.00066848	0.00090100
0.00075567	0.00113351
0.00072661	0.00111898
0.00072661	0.00110445
0.00072661	0.00107538
0.00069754	0.00107538
0.00069754	0.00101725
0.00068301	0.00097366
0.00069754	0.00095912
0.00065395	0.00093006
0.00066848	0.00090100
0.00065395	0.00094459
0.00071208	0.00097366
0.00068301	0.00100272
0.00071208	0.00097366
0.00068301	0.00098819
0.00069754	0.00095912
0.00069754	0.00095912
0.00071208	0.00098819
0.00071208	0.00100272
0.00071208	0.00103178
0.00072661	0.00106085
0.00074114	0.00103178
0.00075567	0.00104632
0.00075567	0.00106085
0.00074114	0.00108991
0.00077021	0.00110445
0.00079927	0.00113351
0.00081380	0.00114804
0.00082833	0.00111898
0.00084287	0.00111898
0.00082833	0.00114804
0.00085740	0.00113351
0.00079927	0.00107538
0.00082833	0.00107538
0.00079927	0.00110445
0.00081380	0.00110445
0.00078474	0.00110445
0.00075567	0.00106085
0.00079927	0.00103178
0.00082833	0.00101725
0.00082833	0.00100272
0.00084287	0.00101725
0.00087193	0.00100272
0.00090100	0.00097366
0.00090100	0.00101725
0.00088646	0.00097366
0.00087193	0.00093006
0.00087193	0.00095912
0.00087193	0.00095912
0.00087193	0.00095912
0.00091553	0.00101725
0.00094459	0.00101725
0.00090100	0.00098819
0.00090100	0.00103178
0.00087193	0.00104632
0.00087193	0.00101725
0.00088646	0.00097366
0.00093006	0.00095912
0.00097366	0.00098819
0.00095912	0.00098819
0.00093006	0.00103178
0.00093006	0.00107538
0.00093006	0.00101725
0.00090100	0.00103178
0.00085740	0.00104632
0.00087193	0.00101725
0.00090100	0.00103178
0.00085740	0.00103178
0.00085740	0.00098819
0.00085740	0.00098819
0.00082833	0.00097366
0.00077021	0.00088646
0.00081380	0.00088646
0.00081380	0.00088646
0.00082833	0.00087193
0.00084287	0.00084287
0.00085740	0.00084287
0.00085740	0.00085740
0.00081380	0.00088646
0.00079927	0.00091553
0.00075567	0.00093006
0.00075567	0.00087193
0.00075567	0.00084287
0.00075567	0.00088646
0.00072661	0.00085740
0.00074114	0.00087193
0.00072661	0.00082833
0.00072661	0.00082833
0.00075567	0.00082833
0.00075567	0.00081380
0.00075567	0.00078474
0.00078474	0.00079927
0.00081380	0.00081380
0.00079927	0.00078474
0.00079927	0.00079927
0.00079927	0.00077021
0.00078474	0.00079927
0.00075567	0.00079927
0.00072661	0.00079927
0.00075567	0.00077021
0.00077021	0.00077021
0.00081380	0.00079927
0.00082833	0.00078474
0.00082833	0.00081380
0.00082833	0.00077021
0.00081380	0.00079927
0.00081380	0.00077021
0.00081380	0.00078474
0.00079927	0.00081380
0.00079927	0.00078474
0.00081380	0.00082833
0.00078474	0.00087193
0.00075567	0.00090100
0.00075567	0.00090100
0.00069754	0.00087193
0.00072661	0.00085740
0.00074114	0.00091553
0.00075567	0.00088646
0.00079927	0.00085740
0.00081380	0.00085740
0.00079927	0.00087193
0.00078474	0.00082833
0.00074114	0.00079927
0.00074114	0.00085740
0.00074114	0.00081380
0.00075567	0.00087193
0.00078474	0.00087193
0.00075567	0.00090100
0.00074114	0.00090100
0.00072661	0.00087193
0.00071208	0.00091553
0.00068301	0.00091553
0.00068301	0.00090100
0.00068301	0.00087193
0.00069754	0.00091553
0.00075567	0.00093006
0.00074114	0.00094459
0.00071208	0.00091553
0.00075567	0.00091553
0.00072661	0.00094459
0.00072661	0.00095912
0.00072661	0.00094459
0.00069754	0.00095912
0.00074114	0.00097366
0.00069754	0.00094459
0.00069754	0.00095912
0.00065395	0.00094459
0.00065395	0.00093006
0.00071208	0.00090100
0.00075567	0.00090100
0.00081380	0.00091553
0.00082833	0.00095912
0.00084287	0.00093006
0.00085740	0.00095912
0.00088646	0.00095912
0.00084287	0.00090100
0.00079927	0.00091553
0.00079927	0.00094459
0.00079927	0.00094459
0.00077021	0.00093006
0.00078474	0.00093006
0.00078474	0.00095912
0.00082833	0.00103178
0.00088646	0.00103178
0.00087193	0.00106085
0.00090100	0.00110445
0.00090100	0.00111898
0.00095912	0.00111898
0.00094459	0.00113351
0.00088646	0.00119164
0.00085740	0.00117711
0.00084287	0.00117711
0.00084287	0.00110445
0.00087193	0.00113351
0.00088646	0.00110445
0.00085740	0.00113351
0.00087193	0.00116257
0.00091553	0.00117711
0.00095912	0.00113351
0.00100272	0.00113351
0.00100272	0.00113351
0.00100272	0.00111898
0.00100272	0.00107538
0.00094459	0.00101725
0.00093006	0.00098819
0.00095912	0.00098819
0.00094459	0.00095912
0.00093006	0.00097366
0.00087193	0.00095912
0.00088646	0.00095912
0.00090100	0.00093006
0.00091553	0.00091553
0.00091553	0.00090100
0.00091553	0.00091553
0.00087193	0.00090100
0.00085740	0.00093006
0.00088646	0.00094459
0.00087193	0.00094459
0.00082833	0.00093006
0.00079927	0.00097366
0.00079927	0.00094459
0.00078474	0.00098819
0.00079927	0.00104632
0.00079927	0.00107538
0.00079927	0.00108991
0.00078474	0.00108991
0.00078474	0.00103178
0.00079927	0.00101725
0.00078474	0.00101725
0.00082833	0.00101725
0.00085740	0.00104632
0.00087193	0.00104632
0.00084287	0.00110445
0.00079927	0.00108991
0.00078474	0.00107538
0.00079927	0.00107538
0.00078474	0.00104632
0.00075567	0.00100272
0.00079927	0.00101725
0.00084287	0.00101725
0.00084287	0.00100272
0.00079927	0.00103178
0.00081380	0.00100272
0.00082833	0.00094459
0.00085740	0.00091553
0.00088646	0.00090100
0.00091553	0.00091553
0.00091553	0.00097366
0.00088646	0.00095912
0.00088646	0.00093006
0.00087193	0.00091553
0.00084287	0.00088646
0.00081380	0.00087193
0.00087193	0.00084287
0.00090100	0.00088646
0.00091553	0.00094459
0.00090100	0.00093006
0.00094459	0.00094459
0.00097366	0.00098819
0.00098819	0.00095912
0.00095912	0.00095912
0.00093006	0.00093006
0.00094459	0.00091553
0.00095912	0.00093006
0.00093006	0.00097366
0.00090100	0.00097366
0.00088646	0.00097366
0.00085740	0.00101725
0.00079927	0.00097366
0.00084287	0.00098819
0.00085740	0.00103178
0.00084287	0.00106085
0.00084287	0.00106085
0.00087193	0.00107538
0.00084287	0.00108991
0.00082833	0.00107538
0.00084287	0.00104632
0.00085740	0.00107538
0.00084287	0.00108991
0.00084287	0.00106085
0.00084287	0.00108991
0.00082833	0.00111898
0.00085740	0.00113351
0.00084287	0.00114804
0.00081380	0.00111898
0.00082833	0.00107538
0.00084287	0.00111898
0.00084287	0.00113351
0.00084287	0.00111898
0.00087193	0.00116257
0.00084287	0.00119164
0.00085740	0.00111898
0.00087193	0.00106085
0.00088646	0.00104632
0.00085740	0.00101725
0.00084287	0.00097366
0.00085740	0.00098819
0.00082833	0.00095912
0.00085740	0.00094459
0.00082833	0.00093006
0.00082833	0.00093006
0.00082833	0.00093006
0.00082833	0.00093006
0.00079927	0.00093006
0.00081380	0.00094459
0.00079927	0.00095912
0.00078474	0.00100272
0.00082833	0.00097366
0.00087193	0.00100272
0.00085740	0.00100272
0.00085740	0.00094459
0.00088646	0.00091553
0.00087193	0.00094459
0.00087193	0.00094459
0.00090100	0.00094459
0.00095912	0.00095912
0.00094459	0.00101725
0.00093006	0.00100272
0.00097366	0.00100272
0.00094459	0.00100272
0.00094459	0.00097366
0.00094459	0.00095912
0.00090100	0.00094459
0.00090100	0.00091553
0.00093006	0.00091553
0.00094459	0.00093006
0.00097366	0.00094459
0.00097366	0.00093006
0.00091553	0.00093006
0.00085740	0.00087193
0.00090100	0.00085740
0.00090100	0.00091553
0.00087193	0.00093006
0.00087193	0.00091553
0.00090100	0.00094459
0.00084287	0.00095912
0.00081380	0.00095912
0.00081380	0.00091553
0.00082833	0.00093006
0.00077021	0.00095912
0.00077021	0.00095912
0.00082833	0.00097366
0.00082833	0.00097366
0.00082833	0.00097366
0.00082833	0.00094459
0.00084287	0.00094459
0.00082833	0.00090100
0.00082833	0.00088646
0.00079927	0.00088646
0.00081380	0.00085740
0.00082833	0.00090100
0.00081380	0.00090100
0.00078474	0.00087193
0.00078474	0.00085740
0.00078474	0.00085740
0.00075567	0.00085740
0.00074114	0.00082833
0.00074114	0.00087193
0.00078474	0.00091553
0.00079927	0.00091553
0.00079927	0.00090100
0.00078474	0.00091553
0.00072661	0.00093006
0.00069754	0.00094459
0.00072661	0.00095912
0.00075567	0.00095912
0.00072661	0.00095912
0.00072661	0.00095912
0.00072661	0.00098819
0.00078474	0.00095912
0.00081380	0.00101725
0.00081380	0.00101725
0.00079927	0.00101725
0.00079927	0.00103178
0.00081380	0.00103178
0.00079927	0.00101725
0.00079927	0.00100272
0.00079927	0.00101725
0.00078474	0.00101725
0.00077021	0.00095912
0.00077021	0.00094459
0.00077021	0.00094459
0.00075567	0.00091553
0.00075567	0.00088646
0.00077021	0.00088646
0.00075567	0.00087193
0.00074114	0.00088646
0.00075567	0.00085740
0.00074114	0.00085740
0.00077021	0.00081380
0.00075567	0.00081380
0.00072661	0.00079927
0.00077021	0.00078474
0.00075567	0.00078474
0.00075567	0.00074114
0.00075567	0.00077021
0.00078474	0.00082833
0.00075567	0.00082833
0.00079927	0.00087193
0.00079927	0.00084287
0.00078474	0.00085740
0.00074114	0.00079927
0.00077021	0.00082833
0.00081380	0.00084287
0.00081380	0.00085740
0.00081380	0.00088646
0.00084287	0.00084287
0.00084287	0.00082833
0.00084287	0.00087193
0.00087193	0.00088646
0.00087193	0.00090100
0.00084287	0.00094459
0.00081380	0.00091553
0.00079927	0.00095912
0.00081380	0.00095912
0.00082833	0.00104632
0.00081380	0.00101725
0.00084287	0.00098819
0.00088646	0.00100272
0.00087193	0.00097366
0.00085740	0.00098819
0.00087193	0.00103178
0.00090100	0.00108991
0.00088646	0.00107538
0.00084287	0.00111898
0.00087193	0.00111898
0.00087193	0.00107538
0.00081380	0.00114804
0.00079927	0.00119164
0.00077021	0.00119164
0.00077021	0.00122070
0.00072661	0.00124977
0.00071208	0.00124977
0.00072661	0.00129336
0.00074114	0.00124977
0.00071208	0.00127883
0.00071208	0.00122070
0.00075567	0.00122070
0.00072661	0.00123524
0.00071208	0.00124977
0.00068301	0.00127883
0.00071208	0.00123524
0.00068301	0.00120617
0.00065395	0.00119164
0.00063942	0.00122070
0.00069754	0.00119164
0.00066848	0.00119164
0.00068301	0.00122070
0.00074114	0.00123524
0.00074114	0.00124977
0.00079927	0.00127883
0.00079927	0.00127883
0.00081380	0.00122070
0.00084287	0.00116257
0.00087193	0.00116257
0.00082833	0.00117711
0.00084287	0.00114804
0.00084287	0.00114804
0.00079927	0.00119164
0.00079927	0.00117711
0.00077021	0.00117711
0.00081380	0.00116257
0.00081380	0.00119164
0.00085740	0.00124977
0.00088646	0.00123524
0.00090100	0.00120617
0.00084287	0.00119164
0.00087193	0.00122070
0.00085740	0.00117711
0.00081380	0.00110445
0.00082833	0.00108991
0.00079927	0.00106085
0.00078474	0.00106085
0.00078474	0.00107538
0.00075567	0.00110445
0.00074114	0.00106085
0.00075567	0.00107538
0.00077021	0.00104632
0.00079927	0.00104632
0.00078474	0.00104632
0.00081380	0.00108991
0.00084287	0.00106085
0.00084287	0.00104632
0.00084287	0.00107538
0.00082833	0.00100272
0.00085740	0.00106085
0.00087193	0.00107538
0.00088646	0.00110445
0.00087193	0.00108991
0.00088646	0.00116257
0.00090100	0.00122070
0.00087193	0.00123524
0.00085740	0.00122070
0.00087193	0.00117711
0.00087193	0.00122070
0.00088646	0.00122070
0.00090100	0.00123524
0.00088646	0.00120617
0.00088646	0.00126430
0.00084287	0.00129336
0.00085740	0.00126430
0.00079927	0.00124977
0.00079927	0.00129336
0.00077021	0.00133696
0.00079927	0.00130790
0.00078474	0.00132243
0.00075567	0.00124977
0.00072661	0.00122070
0.00077021	0.00119164
0.00077021	0.00117711
0.00075567	0.00116257
0.00078474	0.00110445
0.00081380	0.00104632
0.00082833	0.00101725
0.00081380	0.00101725
0.00082833	0.00098819
0.00081380	0.00098819
0.00081380	0.00098819
0.00079927	0.00098819
0.00079927	0.00098819
0.00079927	0.00100272
0.00081380	0.00101725
0.00084287	0.00100272
0.00081380	0.00098819
0.00079927	0.00093006
0.00075567	0.00093006
0.00077021	0.00093006
0.00079927	0.00094459
0.00081380	0.00094459
0.00078474	0.00095912
0.00082833	0.00097366
0.00087193	0.00093006
0.00084287	0.00095912
0.00084287	0.00101725
0.00082833	0.00101725
0.00082833	0.00103178
0.00084287	0.00106085
0.00090100	0.00106085
0.00088646	0.00106085
0.00091553	0.00106085
0.00094459	0.00103178
0.00097366	0.00098819
0.00098819	0.00094459
0.00098819	0.00093006
0.00101725	0.00097366
0.00103178	0.00101725
0.00107538	0.00098819
0.00108991	0.00097366
0.00104632	0.00101725
0.00103178	0.00104632
0.00103178	0.00104632
0.00103178	0.00103178
0.00097366	0.00107538
0.00097366	0.00107538
0.00100272	0.00106085
0.00100272	0.00108991
0.00100272	0.00107538
0.00094459	0.00104632
0.00090100	0.00107538
0.00088646	0.00106085
0.00087193	0.00106085
0.00082833	0.00107538
0.00082833	0.00108991
0.00081380	0.00111898
0.00081380	0.00111898
0.00081380	0.00103178
0.00081380	0.00098819
0.00077021	0.00104632
0.00072661	0.00104632
0.00077021	0.00101725
0.00081380	0.00098819
0.00084287	0.00097366
0.00079927	0.00100272
0.00084287	0.00097366
0.00084287	0.00095912
0.00078474	0.00094459
0.00077021	0.00095912
0.00079927	0.00097366
0.00085740	0.00094459
0.00087193	0.00088646
0.00088646	0.00090100
0.00088646	0.00090100
0.00091553	0.00088646
0.00091553	0.00088646
0.00088646	0.00085740
0.00087193	0.00084287
0.00085740	0.00090100
0.00087193	0.00093006
0.00088646	0.00093006
0.00088646	0.00098819
0.00085740	0.00098819
0.00081380	0.00098819
0.00075567	0.00100272
0.00075567	0.00100272
0.00072661	0.00100272
0.00075567	0.00103178
0.00081380	0.00101725
0.00088646	0.00103178
0.00087193	0.00106085
0.00082833	0.00106085
0.00082833	0.00110445
0.00079927	0.00113351
0.00079927	0.00111898
0.00081380	0.00108991
0.00081380	0.00106085
0.00088646	0.00110445
0.00088646	0.00111898
0.00091553	0.00107538
0.00091553	0.00107538
0.00088646	0.00103178
0.00088646	0.00098819
0.00085740	0.00098819
0.00091553	0.00098819
0.00095912	0.00098819
0.00094459	0.00097366
0.00095912	0.00097366
0.00094459	0.00095912
0.00088646	0.00100272
0.00082833	0.00095912
0.00082833	0.00093006
0.00082833	0.00094459
0.00082833	0.00093006
0.00085740	0.00087193
0.00084287	0.00088646
0.00078474	0.00093006
0.00081380	0.00095912
0.00077021	0.00093006
0.00078474	0.00091553
0.00074114	0.00095912
0.00074114	0.00094459
0.00075567	0.00095912
0.00078474	0.00093006
0.00078474	0.00093006
0.00078474	0.00093006
0.00078474	0.00090100
0.00078474	0.00088646
0.00078474	0.00091553
0.00074114	0.00090100
0.00075567	0.00087193
0.00077021	0.00087193
0.00079927	0.00084287
0.00081380	0.00082833
0.00079927	0.00081380
0.00077021	0.00082833
0.00078474	0.00079927
0.00082833	0.00081380
0.00078474	0.00082833
0.00081380	0.00081380
0.00081380	0.00081380
0.00085740	0.00078474
0.00085740	0.00079927
0.00090100	0.00078474
0.00090100	0.00081380
0.00091553	0.00084287
0.00090100	0.00084287
0.00087193	0.00085740
0.00090100	0.00084287
0.00090100	0.00079927
0.00093006	0.00079927
0.00093006	0.00078474
0.00095912	0.00079927
0.00091553	0.00081380
0.00088646	0.00082833
0.00088646	0.00084287
0.00088646	0.00082833
0.00088646	0.00082833
0.00088646	0.00082833
0.00087193	0.00079927
0.00082833	0.00079927
0.00082833	0.00078474
0.00081380	0.00078474
0.00081380	0.00077021
0.00078474	0.00079927
0.00078474	0.00078474
0.00082833	0.00075567
0.00081380	0.00074114
0.00084287	0.00077021
0.00087193	0.00075567
0.00087193	0.00078474
0.00088646	0.00077021
0.00091553	0.00077021
0.00088646	0.00075567
0.00087193	0.00074114
0.00090100	0.00075567
0.00088646	0.00075567
0.00090100	0.00075567
0.00088646	0.00078474
0.00090100	0.00077021
0.00093006	0.00074114
0.00094459	0.00075567
0.00093006	0.00078474
0.00093006	0.00078474
0.00095912	0.00077021
0.00095912	0.00077021
0.00093006	0.00081380
0.00090100	0.00081380
0.00090100	0.00079927
0.00087193	0.00074114
0.00082833	0.00074114
0.00081380	0.00071208
0.00077021	0.00074114
0.00072661	0.00077021
0.00072661	0.00078474
0.00072661	0.00081380
0.00072661	0.00078474
0.00075567	0.00078474
0.00078474	0.00079927
0.00078474	0.00079927
0.00075567	0.00082833
0.00077021	0.00085740
0.00077021	0.00088646
0.00078474	0.00085740
0.00081380	0.00087193
0.00081380	0.00088646
0.00079927	0.00084287
0.00081380	0.00081380
0.00081380	0.00084287
0.00078474	0.00084287
0.00079927	0.00090100
0.00078474	0.00094459
0.00081380	0.00093006
0.00082833	0.00093006
0.00082833	0.00088646
0.00084287	0.00088646
0.00087193	0.00087193
0.00087193	0.00090100
0.00088646	0.00090100
0.00085740	0.00090100
0.00085740	0.00090100
0.00087193	0.00085740
0.00088646	0.00088646
0.00090100	0.00084287
0.00087193	0.00090100
0.00084287	0.00088646
0.00081380	0.00088646
0.00085740	0.00088646
0.00087193	0.00085740
0.00087193	0.00084287
0.00087193	0.00091553
0.00088646	0.00088646
0.00090100	0.00084287
0.00088646	0.00090100
0.00093006	0.00090100
0.00095912	0.00095912
0.00093006	0.00095912
0.00093006	0.00100272
0.00090100	0.00100272
0.00090100	0.00097366
0.00091553	0.00095912
0.00093006	0.00097366
0.00094459	0.00097366
0.00091553	0.00091553
0.00088646	0.00090100
0.00088646	0.00085740
0.00085740	0.00088646
0.00088646	0.00085740
0.00084287	0.00091553
0.00087193	0.00093006
0.00087193	0.00093006
0.00093006	0.00088646
0.00091553	0.00087193
0.00091553	0.00093006
0.00088646	0.00090100
0.00082833	0.00091553
0.00081380	0.00087193
0.00079927	0.00090100
0.00081380	0.00088646
0.00082833	0.00085740
0.00081380	0.00088646
0.00081380	0.00091553
0.00081380	0.00090100
0.00081380	0.00090100
0.00084287	0.00090100
0.00085740	0.00091553
0.00087193	0.00090100
0.00090100	0.00090100
0.00084287	0.00093006
0.00088646	0.00087193
0.00082833	0.00088646
0.00081380	0.00085740
0.00077021	0.00082833
0.00077021	0.00082833
0.00078474	0.00079927
0.00082833	0.00079927
0.00087193	0.00081380
0.00087193	0.00081380
0.00090100	0.00075567
0.00091553	0.00074114
0.00093006	0.00078474
0.00093006	0.00078474
0.00093006	0.00077021
0.00093006	0.00072661
0.00093006	0.00071208
0.00090100	0.00072661
0.00090100	0.00077021
0.00091553	0.00079927
0.00090100	0.00077021
0.00091553	0.00078474
0.00088646	0.00081380
0.00090100	0.00078474
0.00088646	0.00078474
0.00091553	0.00084287
0.00088646	0.00084287
0.00091553	0.00082833
0.00093006	0.00085740
0.00094459	0.00081380
0.00098819	0.00082833
0.00098819	0.00085740
0.00097366	0.00088646
0.00098819	0.00090100
0.00098819	0.00087193
0.00097366	0.00093006
0.00101725	0.00094459
0.00100272	0.00095912
0.00098819	0.00097366
0.00100272	0.00097366
0.00097366	0.00095912
